recall,metric_name,metric_value,model_name,m,q025,q975,ci_low,ci_high
0.16,delta_ppv,0.04720160353726627,fit-age-sex,0,-0.18106031923506716,0.12210352476683742,-0.18106031923506716,0.12210352476683742
0.17,delta_ppv,-0.07861397081030641,fit-age-sex,0,-0.1483845374932983,0.07573176189080301,-0.1483845374932983,0.07573176189080301
0.18,delta_ppv,-0.05402700512628328,fit-age-sex,0,-0.1723575426626557,0.07509921212901703,-0.1723575426626557,0.07509921212901703
0.19,delta_ppv,0.0,fit-age-sex,0,-0.1461794711455702,0.06401427550627306,-0.1461794711455702,0.06401427550627306
0.2,delta_ppv,0.0,fit-age-sex,0,-0.12902029212226637,0.06511312213145265,-0.12902029212226637,0.06511312213145265
0.21,delta_ppv,-0.008803993561677548,fit-age-sex,0,-0.10935960968148405,0.06815859986854023,-0.10935960968148405,0.06815859986854023
0.22,delta_ppv,-0.00898043063538162,fit-age-sex,0,-0.109227359967012,0.06644439717582452,-0.109227359967012,0.06644439717582452
0.23,delta_ppv,0.0194892653756904,fit-age-sex,0,-0.11028834806933283,0.06534235982621214,-0.11028834806933283,0.06534235982621214
0.24,delta_ppv,0.03721514188921943,fit-age-sex,0,-0.0841010044343485,0.05550385702020277,-0.0841010044343485,0.05550385702020277
0.25,delta_ppv,-0.05100034333156467,fit-age-sex,0,-0.08577035101009489,0.056304059963842426,-0.08577035101009489,0.056304059963842426
0.26,delta_ppv,-0.03722521638821838,fit-age-sex,0,-0.08485884534493966,0.049965194688275705,-0.08485884534493966,0.049965194688275705
0.27,delta_ppv,-0.0476344524964685,fit-age-sex,0,-0.07817591378828084,0.053292105851202205,-0.07817591378828084,0.053292105851202205
0.28,delta_ppv,-0.005700754696588539,fit-age-sex,0,-0.0909388901562321,0.0560290381269103,-0.0909388901562321,0.0560290381269103
0.29,delta_ppv,-0.005815153840120241,fit-age-sex,0,-0.09248120283611999,0.0544482821983341,-0.09248120283611999,0.0544482821983341
0.3,delta_ppv,0.011512101092311017,fit-age-sex,0,-0.07981564604905658,0.05562142268486294,-0.07981564604905658,0.05562142268486294
0.31,delta_ppv,0.021925584177242746,fit-age-sex,0,-0.06923132598796769,0.05708281448670872,-0.06923132598796769,0.05708281448670872
0.32,delta_ppv,0.023403920646557802,fit-age-sex,0,-0.06482885527015175,0.0647585675521603,-0.06482885527015175,0.0647585675521603
0.33,delta_ppv,0.036917305736894696,fit-age-sex,0,-0.05341139198007669,0.05786248281729278,-0.05341139198007669,0.05786248281729278
0.34,delta_ppv,0.03708545839097813,fit-age-sex,0,-0.04828490671907764,0.05333322258592195,-0.04828490671907764,0.05333322258592195
0.35,delta_ppv,0.017496687582038428,fit-age-sex,0,-0.04768973513762084,0.05242723755721478,-0.04768973513762084,0.05242723755721478
0.36,delta_ppv,0.01781124635231887,fit-age-sex,0,-0.041121763732014247,0.056438727813278564,-0.041121763732014247,0.056438727813278564
0.37,delta_ppv,0.0030362467557547568,fit-age-sex,0,-0.042089565420307715,0.049118506375137067,-0.042089565420307715,0.049118506375137067
0.38,delta_ppv,-0.012733825114149083,fit-age-sex,0,-0.04621858451911821,0.05150046686237037,-0.04621858451911821,0.05150046686237037
0.39,delta_ppv,-0.005426131901792253,fit-age-sex,0,-0.03823481297060504,0.05011426287986389,-0.03823481297060504,0.05011426287986389
0.4,delta_ppv,-0.0045176066590422725,fit-age-sex,0,-0.03981593818017407,0.0634420328547951,-0.03981593818017407,0.0634420328547951
0.41,delta_ppv,-0.0051416517398727435,fit-age-sex,0,-0.03759834628629882,0.046606569024002564,-0.03759834628629882,0.046606569024002564
0.42,delta_ppv,-0.0074214828733493166,fit-age-sex,0,-0.035951531883701315,0.04931020588769962,-0.035951531883701315,0.04931020588769962
0.43,delta_ppv,-0.00754647669893696,fit-age-sex,0,-0.03860589397150293,0.047043060216135156,-0.03860589397150293,0.047043060216135156
0.44,delta_ppv,-0.005959448808598167,fit-age-sex,0,-0.023068207588940553,0.03335566334756477,-0.023068207588940553,0.03335566334756477
0.45,delta_ppv,-0.010655566521641735,fit-age-sex,0,-0.022352417333841405,0.03392814019549116,-0.022352417333841405,0.03392814019549116
0.46,delta_ppv,-0.01648686392654794,fit-age-sex,0,-0.023776528469517322,0.029136442815510276,-0.023776528469517322,0.029136442815510276
0.47,delta_ppv,0.007806406241080366,fit-age-sex,0,-0.026377929007359628,0.027223757237291344,-0.026377929007359628,0.027223757237291344
0.48,delta_ppv,0.014675966132035784,fit-age-sex,0,-0.023098754384418798,0.02721434087275907,-0.023098754384418798,0.02721434087275907
0.49,delta_ppv,0.01196159817468398,fit-age-sex,0,-0.021722667083440523,0.029788749606839325,-0.021722667083440523,0.029788749606839325
0.5,delta_ppv,0.022715630402766224,fit-age-sex,0,-0.019752560736167296,0.02482785848999376,-0.019752560736167296,0.02482785848999376
0.51,delta_ppv,0.023057119403906506,fit-age-sex,0,-0.020413552317204126,0.030675417416091963,-0.020413552317204126,0.030675417416091963
0.52,delta_ppv,0.019196906175396378,fit-age-sex,0,-0.01931985321492064,0.029331697127218864,-0.01931985321492064,0.029331697127218864
0.53,delta_ppv,0.016228286881108278,fit-age-sex,0,-0.014185896852750483,0.03035706599632142,-0.014185896852750483,0.03035706599632142
0.54,delta_ppv,0.007946222109843692,fit-age-sex,0,-0.013835363839645825,0.030694782636810105,-0.013835363839645825,0.030694782636810105
0.55,delta_ppv,0.007911047945978925,fit-age-sex,0,-0.017047666467199563,0.02865741905681733,-0.017047666467199563,0.02865741905681733
0.56,delta_ppv,0.00687316941618045,fit-age-sex,0,-0.01679760192696506,0.028199113804916916,-0.01679760192696506,0.028199113804916916
0.57,delta_ppv,0.0016251284978219815,fit-age-sex,0,-0.015245976940919304,0.02552854163645309,-0.015245976940919304,0.02552854163645309
0.58,delta_ppv,0.0016474668674765769,fit-age-sex,0,-0.014377241459315878,0.021596740455873585,-0.014377241459315878,0.021596740455873585
0.59,delta_ppv,-0.004216806515174351,fit-age-sex,0,-0.015811567489261946,0.020853556922967656,-0.015811567489261946,0.020853556922967656
0.6,delta_ppv,-0.010148608606420015,fit-age-sex,0,-0.01665244058435736,0.022525652222098364,-0.01665244058435736,0.022525652222098364
0.61,delta_ppv,-0.010869120064654222,fit-age-sex,0,-0.015624339170010477,0.02280580783113348,-0.015624339170010477,0.02280580783113348
0.62,delta_ppv,-0.011073394957955951,fit-age-sex,0,-0.015851320519277824,0.01818048876152966,-0.015851320519277824,0.01818048876152966
0.63,delta_ppv,0.0,fit-age-sex,0,-0.015871789221293134,0.016500121493603175,-0.015871789221293134,0.016500121493603175
0.64,delta_ppv,0.000547657983815994,fit-age-sex,0,-0.016782460453660032,0.00984322414736756,-0.016782460453660032,0.00984322414736756
0.65,delta_ppv,0.0005547093096223421,fit-age-sex,0,-0.016452849386970034,0.011322676205263909,-0.016452849386970034,0.011322676205263909
0.66,delta_ppv,0.002045139020950437,fit-age-sex,0,-0.015457038345478487,0.01357318400501117,-0.015457038345478487,0.01357318400501117
0.67,delta_ppv,0.005145827947916487,fit-age-sex,0,-0.013830934321418926,0.015437057011433442,-0.013830934321418926,0.015437057011433442
0.68,delta_ppv,0.0005704017920210858,fit-age-sex,0,-0.01743764875721626,0.014329626570787605,-0.01743764875721626,0.014329626570787605
0.69,delta_ppv,-0.0012424557473728892,fit-age-sex,0,-0.015004022630013401,0.01145177912830202,-0.015004022630013401,0.01145177912830202
0.7,delta_ppv,0.0012168968050927514,fit-age-sex,0,-0.012704843804898535,0.012401712607395868,-0.012704843804898535,0.012401712607395868
0.71,delta_ppv,0.005977929431362869,fit-age-sex,0,-0.012935789856935673,0.017591388977602603,-0.012935789856935673,0.017591388977602603
0.72,delta_ppv,0.0060484740985002755,fit-age-sex,0,-0.013138549533981508,0.02193466067038842,-0.013138549533981508,0.02193466067038842
0.73,delta_ppv,0.000697157122126757,fit-age-sex,0,-0.01132216141975701,0.024494442793769083,-0.01132216141975701,0.024494442793769083
0.74,delta_ppv,0.00541464726969329,fit-age-sex,0,-0.006498772689198032,0.016780077569766114,-0.006498772689198032,0.016780077569766114
0.75,delta_ppv,0.010778226721052442,fit-age-sex,0,-0.005205402654275487,0.014089358957925475,-0.005205402654275487,0.014089358957925475
0.76,delta_ppv,0.00707420868060122,fit-age-sex,0,-0.005242867582022262,0.01687003907850178,-0.005242867582022262,0.01687003907850178
0.77,delta_ppv,0.0063821501169183115,fit-age-sex,0,-0.0084040969085682,0.01492181469192442,-0.0084040969085682,0.01492181469192442
0.78,delta_ppv,0.005898844628442437,fit-age-sex,0,-0.011340481147423719,0.01768425004455762,-0.011340481147423719,0.01768425004455762
0.79,delta_ppv,0.005965708492144013,fit-age-sex,0,-0.007357421467084821,0.01765562558770614,-0.007357421467084821,0.01765562558770614
0.8,delta_ppv,0.0034270727009860225,fit-age-sex,0,-0.00722823078287748,0.017988335223505937,-0.00722823078287748,0.017988335223505937
0.81,delta_ppv,-0.003025009224404733,fit-age-sex,0,-0.007779550565185419,0.016396833832022926,-0.007779550565185419,0.016396833832022926
0.81395349,delta_ppv,-0.0029158461499413993,fit-age-sex,0,-0.006954432897607816,0.015351556614555704,-0.006954432897607816,0.015351556614555704
0.82,delta_ppv,-0.002935133629310964,fit-age-sex,0,-0.00665516852335014,0.013168705073520966,-0.00665516852335014,0.013168705073520966
0.83,delta_ppv,-0.0006017942187242359,fit-age-sex,0,-0.005226032119376383,0.009432032130303537,-0.005226032119376383,0.009432032130303537
0.84,delta_ppv,-0.000598283702828481,fit-age-sex,0,-0.008078809684369815,0.010134836895516858,-0.008078809684369815,0.010134836895516858
0.85,delta_ppv,-0.0004183203302807817,fit-age-sex,0,-0.008939853689514306,0.007476395933982546,-0.008939853689514306,0.007476395933982546
0.86,delta_ppv,-0.0004227394737878615,fit-age-sex,0,-0.00703018940971597,0.007538221706417678,-0.00703018940971597,0.007538221706417678
0.87,delta_ppv,-0.0004186168037592225,fit-age-sex,0,-0.0054847168645664485,0.006392541502070701,-0.0054847168645664485,0.006392541502070701
0.88,delta_ppv,-0.0007612749318873027,fit-age-sex,0,-0.007992669012794025,0.006389140863335273,-0.007992669012794025,0.006389140863335273
0.89,delta_ppv,-0.0002990466324203425,fit-age-sex,0,-0.008143826497368332,0.0034580626406254047,-0.008143826497368332,0.0034580626406254047
0.9,delta_ppv,0.0007814313732884062,fit-age-sex,0,-0.004148656770507068,0.0035268213265205813,-0.004148656770507068,0.0035268213265205813
0.91,delta_ppv,0.0021238670942924434,fit-age-sex,0,-0.0026368045057203553,0.003464329380735355,-0.0026368045057203553,0.003464329380735355
0.92,delta_ppv,-6.225472556108114e-05,fit-age-sex,0,-0.0021531028108607033,0.0037836293724239924,-0.0021531028108607033,0.0037836293724239924
0.93,delta_ppv,-6.287600968152285e-05,fit-age-sex,0,-0.002132525304982983,0.003927507457997196,-0.002132525304982983,0.003927507457997196
0.94,delta_ppv,0.002417231079270936,fit-age-sex,0,-0.002086174923927196,0.0035805823919455,-0.002086174923927196,0.0035805823919455
0.95,delta_ppv,0.0019525633862160913,fit-age-sex,0,-0.0022200267476758556,0.0036934141889869323,-0.0022200267476758556,0.0036934141889869323
0.96,delta_ppv,-0.001798000931342414,fit-age-sex,0,-0.002199952303597308,0.0038656002172223125,-0.002199952303597308,0.0038656002172223125
0.97,delta_ppv,-0.000698086291546194,fit-age-sex,0,-0.002192309685163365,0.003990222537389868,-0.002192309685163365,0.003990222537389868
0.98,delta_ppv,0.0005263455815695019,fit-age-sex,0,-0.0020832463873564533,0.002571100725808515,-0.0020832463873564533,0.002571100725808515
0.99,delta_ppv,0.0007561841551705119,fit-age-sex,0,-0.0015792123174712203,0.0018552975001364393,-0.0015792123174712203,0.0018552975001364393
0.01,proportion_reduction_tests,0.5376344086021505,fit-age-sex,0,-0.23037527193618562,2.8821458160729065,-0.23037527193618562,2.8821458160729065
0.02,proportion_reduction_tests,0.0,fit-age-sex,0,-0.53815440560407,1.064516129032258,-0.53815440560407,1.064516129032258
0.03,proportion_reduction_tests,-0.13192612137203164,fit-age-sex,0,-0.5020211727271585,0.20220588235294043,-0.5020211727271585,0.20220588235294043
0.04,proportion_reduction_tests,-0.211864406779661,fit-age-sex,0,-0.5205806549423894,0.09402146675576328,-0.5205806549423894,0.09402146675576328
0.05,proportion_reduction_tests,-0.24390243902439024,fit-age-sex,0,-0.4889659520807062,0.10251322751322717,-0.4889659520807062,0.10251322751322717
0.06,proportion_reduction_tests,-0.13192612137203164,fit-age-sex,0,-0.4797289436947418,0.1941943413869032,-0.4797289436947418,0.1941943413869032
0.07,proportion_reduction_tests,-0.12484394506866414,fit-age-sex,0,-0.46830966610011515,0.3174313963955903,-0.46830966610011515,0.3174313963955903
0.08,proportion_reduction_tests,-0.11848341232227488,fit-age-sex,0,-0.2941634443204526,0.566643937515495,-0.2941634443204526,0.566643937515495
0.09,proportion_reduction_tests,-0.10672358591248665,fit-age-sex,0,-0.2640643534994068,0.6831575682382134,-0.2640643534994068,0.6831575682382134
0.1,proportion_reduction_tests,-0.13888888888888884,fit-age-sex,0,-0.3168744787746883,0.3320247933884297,-0.3168744787746883,0.3320247933884297
0.11,proportion_reduction_tests,-0.11337868480725632,fit-age-sex,0,-0.2966072707891209,0.360575092523492,-0.2966072707891209,0.360575092523492
0.12,proportion_reduction_tests,-0.035310734463276816,fit-age-sex,0,-0.23458543771043772,0.5242431536157457,-0.23458543771043772,0.5242431536157457
0.13,proportion_reduction_tests,0.10281014393420151,fit-age-sex,0,-0.2497423042229531,0.6531891862667445,-0.2497423042229531,0.6531891862667445
0.14,proportion_reduction_tests,0.09986684420772307,fit-age-sex,0,-0.20715281581437034,0.5272099641817519,-0.20715281581437034,0.5272099641817519
0.15,proportion_reduction_tests,0.09708737864077666,fit-age-sex,0,-0.2304297381531952,0.6156383955909356,-0.2304297381531952,0.6156383955909356
0.16,proportion_reduction_tests,-0.12266928361138385,fit-age-sex,0,-0.2704488629927191,0.7781653187335789,-0.2704488629927191,0.7781653187335789
0.17,proportion_reduction_tests,0.2883229216722729,fit-age-sex,0,-0.23287979840493844,0.6067158316909061,-0.23287979840493844,0.6067158316909061
0.18,proportion_reduction_tests,0.193631669535284,fit-age-sex,0,-0.21088512009987792,0.5482039273535536,-0.21088512009987792,0.5482039273535536
0.19,proportion_reduction_tests,0.0,fit-age-sex,0,-0.20632849576126003,0.509641228523947,-0.20632849576126003,0.509641228523947
0.2,proportion_reduction_tests,0.0,fit-age-sex,0,-0.1896828028293545,0.4868889870435798,-0.1896828028293545,0.4868889870435798
0.21,proportion_reduction_tests,0.031715826197272534,fit-age-sex,0,-0.18941331882510493,0.45418628781227455,-0.18941331882510493,0.45418628781227455
0.22,proportion_reduction_tests,0.031289111389236623,fit-age-sex,0,-0.19945123045516738,0.42663077989233944,-0.19945123045516738,0.42663077989233944
0.23,proportion_reduction_tests,-0.06776904310111154,fit-age-sex,0,-0.18220489918363092,0.34427530743266166,-0.18220489918363092,0.34427530743266166
0.24,proportion_reduction_tests,-0.12556504269211444,fit-age-sex,0,-0.1561105289909434,0.3260247680461767,-0.1561105289909434,0.3260247680461767
0.25,proportion_reduction_tests,0.2360248447204969,fit-age-sex,0,-0.18358974358974348,0.3317262124350861,-0.18358974358974348,0.3317262124350861
0.26,proportion_reduction_tests,0.17706949977866304,fit-age-sex,0,-0.17634923193047494,0.37380639939042537,-0.17634923193047494,0.37380639939042537
0.27,proportion_reduction_tests,0.2302126726595044,fit-age-sex,0,-0.21324079684680383,0.3602621503641464,-0.21324079684680383,0.3602621503641464
0.28,proportion_reduction_tests,0.027007562117392858,fit-age-sex,0,-0.2135163818689144,0.41592650499727757,-0.2135163818689144,0.41592650499727757
0.29,proportion_reduction_tests,0.026800071466857256,fit-age-sex,0,-0.23145491631823678,0.42017464986849606,-0.23145491631823678,0.42017464986849606
0.3,proportion_reduction_tests,-0.05434782608695665,fit-age-sex,0,-0.250943628805332,0.34777794529038253,-0.250943628805332,0.34777794529038253
0.31,proportion_reduction_tests,-0.10169984018596545,fit-age-sex,0,-0.24231777335490068,0.305157772705322,-0.24231777335490068,0.305157772705322
0.32,proportion_reduction_tests,-0.10674637062339887,fit-age-sex,0,-0.25371040068814715,0.3007908227977518,-0.25371040068814715,0.3007908227977518
0.33,proportion_reduction_tests,-0.17350353203618796,fit-age-sex,0,-0.25589506730370676,0.28689667226061116,-0.25589506730370676,0.28689667226061116
0.34,proportion_reduction_tests,-0.17152658662092624,fit-age-sex,0,-0.22451122918541414,0.23657359887515855,-0.22451122918541414,0.23657359887515855
0.35,proportion_reduction_tests,-0.09190120620333142,fit-age-sex,0,-0.22630511940717943,0.23316527228024472,-0.22630511940717943,0.23316527228024472
0.36,proportion_reduction_tests,-0.09144947416552351,fit-age-sex,0,-0.22507379486359122,0.25353145280287637,-0.22507379486359122,0.25353145280287637
0.37,proportion_reduction_tests,-0.0167766469075048,fit-age-sex,0,-0.2221617365185323,0.2460742858698874,-0.2221617365185323,0.2460742858698874
0.38,proportion_reduction_tests,0.0766367418436611,fit-age-sex,0,-0.20793085567346423,0.2653001586373879,-0.20793085567346423,0.2653001586373879
0.39,proportion_reduction_tests,0.03422313483915129,fit-age-sex,0,-0.2138253283372402,0.25851311387882764,-0.2138253283372402,0.25851311387882764
0.4,proportion_reduction_tests,0.030782761653474155,fit-age-sex,0,-0.2336496945040601,0.2527883850853698,-0.2336496945040601,0.2527883850853698
0.41,proportion_reduction_tests,0.03474333362286108,fit-age-sex,0,-0.21391384307060368,0.2473499552105104,-0.21391384307060368,0.2473499552105104
0.42,proportion_reduction_tests,0.053035248041775285,fit-age-sex,0,-0.20100281058017014,0.238925664083072,-0.20100281058017014,0.238925664083072
0.43,proportion_reduction_tests,0.05284982518903991,fit-age-sex,0,-0.19315871453534672,0.23783935694899405,-0.19315871453534672,0.23783935694899405
0.44,proportion_reduction_tests,0.04249729562664184,fit-age-sex,0,-0.20656340492906394,0.14615387195476454,-0.20656340492906394,0.14615387195476454
0.45,proportion_reduction_tests,0.07701193685021179,fit-age-sex,0,-0.20612224241007304,0.15346442705962185,-0.20612224241007304,0.15346442705962185
0.46,proportion_reduction_tests,0.12234286588163323,fit-age-sex,0,-0.223816806232974,0.18093597333028902,-0.223816806232974,0.18093597333028902
0.47,proportion_reduction_tests,-0.05724826664970417,fit-age-sex,0,-0.2092654282939598,0.1657644129651152,-0.2092654282939598,0.1657644129651152
0.48,proportion_reduction_tests,-0.11102254611705753,fit-age-sex,0,-0.20554275122614948,0.15549810073902592,-0.20554275122614948,0.15549810073902592
0.49,proportion_reduction_tests,-0.09087294825921521,fit-age-sex,0,-0.20475240748678594,0.16030524533309323,-0.20475240748678594,0.16030524533309323
0.5,proportion_reduction_tests,-0.17010309278350522,fit-age-sex,0,-0.191393215018713,0.1349996559803293,-0.191393215018713,0.1349996559803293
0.51,proportion_reduction_tests,-0.1697268939978398,fit-age-sex,0,-0.2174796668357945,0.15182550051309684,-0.2174796668357945,0.15182550051309684
0.52,proportion_reduction_tests,-0.14583123805692444,fit-age-sex,0,-0.21098906765676567,0.1619790568153861,-0.21098906765676567,0.1619790568153861
0.53,proportion_reduction_tests,-0.1315851308802105,fit-age-sex,0,-0.20362779863801803,0.14894873910428327,-0.20362779863801803,0.14894873910428327
0.54,proportion_reduction_tests,-0.06800487759122043,fit-age-sex,0,-0.20366881237296675,0.140396161304524,-0.20366881237296675,0.140396161304524
0.55,proportion_reduction_tests,-0.06946000448129064,fit-age-sex,0,-0.19796714355514772,0.18790297896134375,-0.19796714355514772,0.18790297896134375
0.56,proportion_reduction_tests,-0.0612477032111296,fit-age-sex,0,-0.18997740540822486,0.14728725976579757,-0.18997740540822486,0.14728725976579757
0.57,proportion_reduction_tests,-0.01511813744546675,fit-age-sex,0,-0.17327215582071998,0.1401367937178703,-0.17327215582071998,0.1401367937178703
0.58,proportion_reduction_tests,-0.015090109511080585,fit-age-sex,0,-0.15774201140644145,0.14256146302645972,-0.15774201140644145,0.14256146302645972
0.59,proportion_reduction_tests,0.040534198062891935,fit-age-sex,0,-0.15433628426062088,0.17589646198743397,-0.15433628426062088,0.17589646198743397
0.6,proportion_reduction_tests,0.10199745006374838,fit-age-sex,0,-0.16070777793729504,0.16665900797772537,-0.16070777793729504,0.16665900797772537
0.61,proportion_reduction_tests,0.11259877983867672,fit-age-sex,0,-0.16036142938660883,0.16683904274035916,-0.16036142938660883,0.16683904274035916
0.62,proportion_reduction_tests,0.11698921319796973,fit-age-sex,0,-0.14528119828773098,0.17504558190085268,-0.14528119828773098,0.17504558190085268
0.63,proportion_reduction_tests,0.0,fit-age-sex,0,-0.13875586265561113,0.166174741432156,-0.13875586265561113,0.166174741432156
0.64,proportion_reduction_tests,-0.006288912647003264,fit-age-sex,0,-0.10350467598960426,0.16688527488323174,-0.10350467598960426,0.16688527488323174
0.65,proportion_reduction_tests,-0.006280420788192798,fit-age-sex,0,-0.13888028517220227,0.16368999194335063,-0.13888028517220227,0.16368999194335063
0.66,proportion_reduction_tests,-0.022979349224830026,fit-age-sex,0,-0.1413216297054225,0.14609456972642557,-0.1413216297054225,0.14609456972642557
0.67,proportion_reduction_tests,-0.05730069642384894,fit-age-sex,0,-0.14490961002648556,0.1275341743685361,-0.14490961002648556,0.1275341743685361
0.68,proportion_reduction_tests,-0.006959135953679918,fit-age-sex,0,-0.17851093017280098,0.15129846064011057,-0.17851093017280098,0.15129846064011057
0.69,proportion_reduction_tests,0.015291795256763052,fit-age-sex,0,-0.14228761448972974,0.1473588758412606,-0.14228761448972974,0.1473588758412606
0.7,proportion_reduction_tests,-0.014800861141011867,fit-age-sex,0,-0.1580519753847792,0.16026573266668875,-0.1580519753847792,0.16026573266668875
0.71,proportion_reduction_tests,-0.07196424513294453,fit-age-sex,0,-0.20897074908147942,0.13860261533271945,-0.20897074908147942,0.13860261533271945
0.72,proportion_reduction_tests,-0.07188619280633601,fit-age-sex,0,-0.25750868414867445,0.15955808679219483,-0.25750868414867445,0.15955808679219483
0.73,proportion_reduction_tests,-0.009381083046037575,fit-age-sex,0,-0.2926393936554077,0.1391556216261912,-0.2926393936554077,0.1391556216261912
0.74,proportion_reduction_tests,-0.07322536181943484,fit-age-sex,0,-0.19897917972185195,0.10113592005276716,-0.19897917972185195,0.10113592005276716
0.75,proportion_reduction_tests,-0.15198135198135188,fit-age-sex,0,-0.18903370248837845,0.07165329476861167,-0.18903370248837845,0.07165329476861167
0.76,proportion_reduction_tests,-0.11379345224046666,fit-age-sex,0,-0.2091723575957109,0.08891229187013301,-0.2091723575957109,0.08891229187013301
0.77,proportion_reduction_tests,-0.10584422986109976,fit-age-sex,0,-0.18779110280553996,0.1239013398409659,-0.18779110280553996,0.1239013398409659
0.78,proportion_reduction_tests,-0.0979693623085145,fit-age-sex,0,-0.21817572986396627,0.13539720951017478,-0.21817572986396627,0.13539720951017478
0.79,proportion_reduction_tests,-0.09790119261452823,fit-age-sex,0,-0.2037622780409908,0.13523016639509014,-0.2037622780409908,0.13523016639509014
0.8,proportion_reduction_tests,-0.058120762027768724,fit-age-sex,0,-0.21158907563557328,0.14505027376859567,-0.21158907563557328,0.14505027376859567
0.81,proportion_reduction_tests,0.057089558239390215,fit-age-sex,0,-0.201801857756429,0.14025451708875294,-0.201801857756429,0.14025451708875294
0.81395349,proportion_reduction_tests,0.055067837184589186,fit-age-sex,0,-0.1858562629163783,0.11922630503765944,-0.1858562629163783,0.11922630503765944
0.82,proportion_reduction_tests,0.05504499329887036,fit-age-sex,0,-0.17203539492539455,0.12202297756670442,-0.17203539492539455,0.12202297756670442
0.83,proportion_reduction_tests,0.011308976311464214,fit-age-sex,0,-0.1419254432467319,0.09156162829713102,-0.1419254432467319,0.09156162829713102
0.84,proportion_reduction_tests,0.011936190529685975,fit-age-sex,0,-0.14486501761209758,0.16072315586706867,-0.14486501761209758,0.16072315586706867
0.85,proportion_reduction_tests,0.0083211982525484,fit-age-sex,0,-0.11242887534696337,0.16665829655642278,-0.11242887534696337,0.16665829655642278
0.86,proportion_reduction_tests,0.00831623884237942,fit-age-sex,0,-0.11611460839073982,0.14032275630282542,-0.11611460839073982,0.14032275630282542
0.87,proportion_reduction_tests,0.00856491547087268,fit-age-sex,0,-0.09735698121807393,0.12176093289199924,-0.09735698121807393,0.12176093289199924
0.88,proportion_reduction_tests,0.015658845943054,fit-age-sex,0,-0.10810707344199344,0.16046631018010413,-0.10810707344199344,0.16046631018010413
0.89,proportion_reduction_tests,0.006870727266481191,fit-age-sex,0,-0.07342134799735973,0.15922623315787687,-0.07342134799735973,0.15922623315787687
0.9,proportion_reduction_tests,-0.017813404586951687,fit-age-sex,0,-0.08701572601366869,0.08170170412416387,-0.08701572601366869,0.08170170412416387
0.91,proportion_reduction_tests,-0.048992234994152506,fit-age-sex,0,-0.07827576482171125,0.05552265014606314,-0.07827576482171125,0.05552265014606314
0.92,proportion_reduction_tests,0.0015375784164992634,fit-age-sex,0,-0.09041448277337615,0.057102279995918194,-0.09041448277337615,0.057102279995918194
0.93,proportion_reduction_tests,0.0015369009928380972,fit-age-sex,0,-0.09070718606055321,0.05585147284844115,-0.09070718606055321,0.05585147284844115
0.94,proportion_reduction_tests,-0.05860200591784204,fit-age-sex,0,-0.0868714019672992,0.05865887061411621,-0.0868714019672992,0.05865887061411621
0.95,proportion_reduction_tests,-0.04862767101510257,fit-age-sex,0,-0.08444769182119621,0.06517733887348175,-0.08444769182119621,0.06517733887348175
0.96,proportion_reduction_tests,0.04968806934246128,fit-age-sex,0,-0.08579227029799873,0.06936134965992695,-0.08579227029799873,0.06936134965992695
0.97,proportion_reduction_tests,0.02449762373049813,fit-age-sex,0,-0.08870791152390753,0.06909305198132082,-0.08870791152390753,0.06909305198132082
0.98,proportion_reduction_tests,-0.019012141991699094,fit-age-sex,0,-0.06296088265755992,0.06780914963706079,-0.06296088265755992,0.06780914963706079
0.99,proportion_reduction_tests,-0.030909404812956343,fit-age-sex,0,-0.06107601814934558,0.06334290583434243,-0.06107601814934558,0.06334290583434243
0.01,precision,0.4623655913978495,fit-spline,0,0.0926980159227683,1.0,0.0926980159227683,1.0
0.02,precision,0.4623655913978495,fit-spline,0,0.1197130629664068,1.0,0.1197130629664068,1.0
0.03,precision,0.3403693931398417,fit-spline,0,0.1475435343542134,1.0,0.1475435343542134,1.0
0.04,precision,0.364406779661017,fit-spline,0,0.1600883638002312,0.7824643290831813,0.1600883638002312,0.7824643290831813
0.05,precision,0.3495934959349593,fit-spline,0,0.17766604698326857,0.7786573392243493,0.17766604698326857,0.7786573392243493
0.06,precision,0.3403693931398417,fit-spline,0,0.18819188191881916,0.770045549660755,0.18819188191881916,0.770045549660755
0.07,precision,0.3757802746566792,fit-spline,0,0.20127185313716758,0.7183470528906494,0.20127185313716758,0.7183470528906494
0.08,precision,0.40758293838862564,fit-spline,0,0.2199961097062828,0.6983108189895169,0.2199961097062828,0.6983108189895169
0.09,precision,0.41302027748132336,fit-spline,0,0.20916967959107344,0.6236332007952282,0.20916967959107344,0.6236332007952282
0.1,precision,0.3981481481481481,fit-spline,0,0.20337367374005305,0.6411290322580641,0.20337367374005305,0.6411290322580641
0.11,precision,0.35752078609221466,fit-spline,0,0.18249768813538284,0.6324648489969233,0.18249768813538284,0.6324648489969233
0.12,precision,0.364406779661017,fit-spline,0,0.18602952511248347,0.6298583662714096,0.18602952511248347,0.6298583662714096
0.13,precision,0.38313913639479097,fit-spline,0,0.1772160221418273,0.5958997024330475,0.1772160221418273,0.5958997024330475
0.14,precision,0.40079893475366185,fit-spline,0,0.18500619787694128,0.5782865104824856,0.18500619787694128,0.5782865104824856
0.15,precision,0.41747572815533984,fit-spline,0,0.15216515115374413,0.5546517137892907,0.15216515115374413,0.5546517137892907
